Artist:,Song:,Song ID:
"Allan, Gary",Living In A House Full Of Love,57585
"Allan, Gary",Smoke Rings In The Dark,58803
"Allan, Gary",Lovin' You Against My Will,59527
"Allan, Gary",Man Of Me,60882
"Allan, Gary",Right Where I Need To Be,61243
"Allan, Gary","One, The",61266
"Allan, Gary",Tough Little Boys,62444
"Allan, Gary",Man To Man,62680
"Allan, Gary",Songs About Rain,62802
"Allan, Gary",Forever & A Day,63336
"Allan, Gary",Could Be You,66324
"Allan, Gary",Nothing On But The Radio,66709
"Allan, Gary",It Would Be You,67445
"Allan, Gary",No Man In His Wrong Heart,67862
"Allan, Gary",I'll Take Today,68193
"ALLEN, DEBORAH",IS IT LOVE YET,6893
"Allen, Deborah",Baby I Lied,53483
"Allen, Deborah",Break These Chains,55219
"Allen, Deborah",Wrong Side Of Love,55407
"Allen, Deborah",All The Loving & The Hurting Too,55891
"Allen, Deborah",Rock Me,56077
"Allen, Deborah",I've Been Wrong Before,60634
"Allen, Keith",Vinvaloo,65236
"Allison, Luther",What Have I Done Wrong,63696
ALLMAN BROTHERS BAN,MELISSA,61
ALLMAN BROTHERS BAN,RAMBLIN' MAN,3703
ALLMAN BROTHERS BAN,ONE WAY OUT,4679
ALLMAN BROTHERS BAN,MIDNIGHT RIDER (P),4917
Allman Brothers Ban,Ramblin' Man,50487
Allman Brothers Ban,Stormy Monday,50744
Allman Brothers Ban,Ramblin' Man,51157
Allman Brothers Ban,Stormy Monday,51414
Allman Brothers Ban,Ramblin' Man,54114
Allman Brothers Ban,Whipping Post,54115
Allman Brothers Ban,No One To Run With,54124
Allman Brothers Ban,Statesboro Blues,56553
Allman Brothers Ban,Melissa,57728
Allman Brothers Ban,I'm No Angel,58902
Allman Brothers Ban,Please Call Home,59256
Allman Brothers Ban,It's Not My Cross To Bear,60339
Allman Brothers Ban,One Way Out,60351
Allman Brothers Ban,Louisana Lou & Three Card Monty,63022
Allman Brothers Ban,Everyday I Have The Blues,63158
Allman Brothers Ban,Midnight Rider,67501
Allman Brothers Ban,Crazy Love,67933
Allman Brothers Ban,Ain't Wastin' Time No More,69782
"ALLMAN BROTHERS, TH",AIN'T WASTIN' TIME NO MORE,2642
"ALLMAN BROTHERS, TH",HOOCHIE COOCHIE MAN,4628
"ALLMAN BROTHERS, TH",PLEASE CALL HOME,8001
Allure,All Cried Out,66162
Allure,Last Chance,66176
"ALPERT, HERB",THIS GUY'S IN LOVE WITH YOU,1102
"Alpert, Herb",Diamonds,50832
"Alpert, Herb",Diamonds,51502
"Alpert, Herb",This Guy's In Love With You,51820
"Alpert, Herb",This Guy's In Love With You,53096
Alphaville,Forever Young,60391
Alphaville,Big In Japan,64451
Alsou,Before You Love Me,65741
Alter Bridge,Open Your Eyes,66754
Amanda,Everybody Doesn't,66221
Amazing Rhythm Aces,Third Rate Romance,69334
Amazulu,Too Good To Be Forgotten,64784
AMBER,THIS IS YOUR NIGHT,6699
Amber,This Is Your Night,56695
Amber,Sexual (Li Da Di),68459
"Amboy Dukes, The",Journey To The Center Of The Mind,59536
AMBROSIA,BIGGEST PART OF ME,6838
AMBROSIA,HOLDIN' ON TO YESTERDAY,7585
Ambrosia,Biggest Part Of Me,54872
Ambrosia,You're The Only Woman,59066
Ambrosia,How Much I Feel,59113
Ambrosia,Holdin' On To Yesterday,59925
Amen Corner,Bend Me Shape Me,64674
Amen Corner,If Paradise Is Half As Nice,64723
AMERICA,"HORSE WITH NO NAME, A",1284
AMERICA,SISTER GOLDEN HAIR,2163
AMERICA,YOU CAN DO MAGIC,2368
AMERICA,I NEED YOU,4974
AMERICA,LONELY PEOPLE,4996
AMERICA,SANDMAN,5027
AMERICA,TIN MAN,5048
AMERICA,VENTURA HIGHWAY,5059
America,Sister Golden Hair,50424
America,"Horse With No Name, A",50456
America,Sister Golden Hair,51094
America,"Horse With No Name, A",51126
America,"Tin Man, The",53027
America,Daisy Jane,53381
America,Lonely People,54817
America,Ventura Highway,55201
America,I Need You,55249
America,"Horse With No Name, A",55656
America,Sandman,59112
America,From A Moving Train,68041
America,Sister Golden Hair,69070
AMERICAN BREED,BEND ME SHAPE ME,1653
American Breed,Bend Me Shape Me,58315
American Hi Fi,Flavor Of The Weak,60599
American Hi Fi,Another Perfect Day,66230
American Idol,God Bless The USA,62365
American Idol,Happy Xmas (War Is Over),66080
Amerie,Why Don't We Fall In Love,61692
Amerie,Talkin' To Me,62119
"Ames, Ed",My Cup Runneth Over,53425
"AMOS, TORI","THOUSAND OCEANS, A",3128
"Amos, Tori",Caught A Lite Sneeze,56839
"Amos, Tori",Talula,56861
"Amos, Tori",Silent All These Years,57132
"Amos, Tori",God,58375
"Amos, Tori",Precious Things,58824
"Amos, Tori",Crucify,59303
"Amos, Tori","Sorta Fairytale, A",66255
"Amos, Tori",Taxi Ride,66268
"Amos, Tori",Cornflake Girl,68032
"Amos, Tori",park,68409
"Amos, Tori","Thousand Oceans, A",69837
"AMOS, TORRIE",1000 OCEANS,6711
an & John Ford Cole,Nights Are Forever Without YouEngland,61844
ANASTACIA,I'M OUTTA LOVE,5429
Anastacia,I'm Outta Love,59430
Anastacia,One Day In Your Life,61554
Anastacia,Not That Kind,65695
Anastacia,Cowboys & Kisses,65719
Anastacia,Made For Lovin' You,65765
Anastacia,Paid My Dues,65806
Anastacia,Why'd You Lie To Me,65904
Anastacia,Left Outside Alone,66131
"Anderson, Bill",Southern Fried,57553
"Anderson, Bill",I Get The Fever,57814
"Anderson, Bill",Bright Lights & Country Music,58045
"Anderson, Bill",I Can't Wait Any Longer,59006
"Anderson, Bill","Corner Of My Life, The",67591
"Anderson, Bill",My Life,68090
"Anderson, Bill",Mama Sang A Song,69457
"Anderson, Ernestine",Feeling Good,63644
"ANDERSON, JOHN",SWINGIN',3748
"ANDERSON, JOHN",WILD & BLUE,7868
"Anderson, John",I Wish I Could Have Been There,53801
"Anderson, John",I've Got It Made,53934
"Anderson, John",Seminole Wind,53968
"Anderson, John",Country 'Til I Die,54027
"Anderson, John",Money In The Bank,54063
"Anderson, John",Bend It 'Til It Breaks,54198
"Anderson, John",Straight Tequila Night,54286
"Anderson, John",Let Go Of The Stone,54328
"Anderson, John",Mississippi Moon,54486
"Anderson, John",I Fell In The Water,55020
"Anderson, John",Paradise,55258
"Anderson, John",Solid Ground,55416
"Anderson, John",Long Hard Lesson Learned,55597
"Anderson, John",My Kind Of Crazy,56230
"Anderson, John",When It Comes To You,56519
"Anderson, John",Somebody Slap Me,57393
"Anderson, John",Chicken Truck,57556
"Anderson, John",Small Town,57669
"Anderson, John",Wild & Blue,57908
"Anderson, John",Black Sheep,58529
"Anderson, John",Would You Catch A Falling Star,58886
"Anderson, John",Honky Tonk Crowd,59385
"Anderson, John",You Ain't Hurt Nothin' Yet,59579
"Anderson, John",Goin' Down Hill,59958
"Anderson, John",Nobody's Got It All,60028
"Anderson, John","Big Revival, The",60650
"Anderson, John",Takin' The Country Back,67325
"Anderson, John",Swingin',69171
"ANDERSON, LYNN",ROSE GARDEN (DKE),935
"ANDERSON, LYNN",LISTEN TO A COUNTRY SONG,7775
"Anderson, Lynn",Rose Garden,50784
"Anderson, Lynn",Rose Garden,51454
"Anderson, Lynn",Listen To A Country Song,57909
"Anderson, Lynn",What A Man My Man Is,58475
"Anderson, Lynn",Oh Superman,64846
"Anderson, Lynn",Rose Garden,69044
"Anderson, Sunshine",Heard It All Before,60608
"Andre, Peter",Mysterious Girl,64622
"Andre, Peter",Kiss The Girl,65257
ANDREA TRUE CONNECT,"MORE, MORE, MORE",7617
Andrea True Connect,More More More,59922
"ANDREONE, LEAH",IT'S ALRIGHT  IT'S O K,6671
"Andreone, Leah","It's Alright, It's OK",66153
Andrew W.K.,Party Hard,61998
"ANDREWS SISTERS, TH",BOOGIE WOOGIE BUGLE BOY,1518
"Andrews Sisters, Th",Bei Mir Bist Du Schoen,52412
"Andrews Sisters, Th",Don't Sit Under The Apple Tree,53062
"Andrews Sisters, Th",Sincerely,53064
"Andrews Sisters, Th",Lullaby Of Broadway,53255
"Andrews Sisters, Th",Roll Out The Barrel (Beer Barrel Polk),53605
"Andrews Sisters, Th",Boogie Woogie Bugle Boy,53809
"Andrews Sisters, Th",Alexander's Ragtime Band,53821
"Andrews Sisters, Th",I Wanna Be Loved,69416
"Andrews, Chris",Yesterday Man,64511
"ANDREWS, JESSICA",YOU GO FIRST,2372
"ANDREWS, JESSICA",I WILL BE THERE FOR YOU,6889
"ANDREWS, JESSICA",WHO I AM,7674
"Andrews, Jessica",I Will Be There For You,58236
"Andrews, Jessica",You Go First (Do You Wanna Kiss),58649
"Andrews, Jessica",Unbreakable Heart,59121
"Andrews, Jessica",I Do Now,59636
"Andrews, Jessica",Helplessly Hopelessly,60832
"Andrews, Jessica",Karma,61152
"Andrews, Jessica",Who I Am,61182
"Andrews, Jessica",There's More To Me Than You,62645
"Andrews, Jessica",Now,69490
"Andrews, Jessica",Good Times,69669
"Andrews, Lee & The",Long Lonely Nights,64061
"Andrews, Michael &",Mad World,66516
Androids,Do It With Madonna,65988
Angelina,"Tide Is High, The",63460
"ANGELLE, LISA",I WEAR YOUR LOVE,1896
"Angelle, Lisa",I Wear Your Love,58791
"Angelle, Lisa","Woman Gets Lonely, A",59765
"Angelle, Lisa",I Will Love You,69609
"Angels, The",My Boyfriend's Back,50365
"Angels, The",My Boyfriend's Back,51035
"Angels, The",Til,57756
"Angels, The",My Boyfriend's Back,69006
Anggun,Snow On The Sahara,67959
"ANIMALS, THE",DON'T LET ME BE MISUNDERSTOOD,335
"ANIMALS, THE",I PUT A SPELL ON YOU,530
"ANIMALS, THE",SEE SEE RIDER,958
"ANIMALS, THE",WE GOTTA GET OUT OF THIS PLACE (P),1681
"ANIMALS, THE","HOUSE OF THE RISING SUN, THE",3555
"ANIMALS, THE",DON'T BRING ME DOWN,4518
"ANIMALS, THE",IT'S MY LIFE,4543
"Animals, The",We Gotta Get Out Of This Place,50687
"Animals, The",It's My Life,50689
"Animals, The","House Of The Rising Sun, The",50856
"Animals, The",I Put A Spell On You,50869
"Animals, The",We Gotta Get Out Of This Place,51357
"Animals, The",It's My Life,51359
"Animals, The","House Of The Rising Sun, The",51526
"Animals, The",I Put A Spell On You,51539
"Animals, The",Don't Let Me Be Misunderstood,51761
"Animals, The",We Gotta Get Out Of This Place,57808
"Animals, The",Don't Let Me Be Misunderstood,57957
"Animals, The",Sky Pilot,59000
"Animals, The",Don't Bring Me Down,63266
"Animals, The","House Of The Rising Sun, The",69005
"Animals, The",San Franciscan Nights,69580
Animotion,Obsession,50727
Animotion,Obsession,51397
Animotion,Obsession,67969
"ANKA, PAUL",MY WAY,121
"ANKA, PAUL",PUT YOUR HEAD ON MY SHOULDER,226
"ANKA, PAUL",HAVING MY BABY,1827
"ANKA, PAUL",PUPPY LOVE,2093
"ANKA, PAUL",DIANA (P),4246
"ANKA, PAUL",I DON'T LIKE TO SLEEP ALONE,8093
"ANKA, PAUL",YOU ARE MY DESTINY,8110
"Anka, Paul",Puppy Love,53264
"Anka, Paul",Put Your Head On My Shoulder,53741
"Anka, Paul",Lonely Boy,54796
"Anka, Paul",You Are My Destiny,54802
"Anka, Paul",Dance On Little Girl,55582
"Anka, Paul",Diana,57732
"Anka, Paul",It's Time To Cry,58256
"Anka, Paul",My Home Town,59534
"Anka, Paul",Having My Baby,60405
"Anka, Paul",Times Of Your Life,63016
"Anka, Paul",My Way,63317
Another Level,Be Alone No More,65211
Another Level,Freak Me,65259
Another Level,I Want You For Myself,65341
Another Level,From The Heart,65412
Another Level,Bomb Diggy,65493
"Ant, Adam",Wonderful,52519
"Ant, Adam",Goody Two Shoes,53187
"Ant, Adam",Desperate But Not Serious,58951
"Ant, Adam",Stand & Deliver,65068
"Ant, Adam",Ant Music,65071
"Ant, Adam",Prince Charming,65128
Anthony Hamilton feat David Ba,Cool,50263
Anthony Hamilton feat David Ba,Cool (MPX),50272
"ANTHONY, MARC",I NEED TO KNOW,1882
"ANTHONY, MARC",YOU SANG TO ME,2590
"ANTHONY, MARC",MY BABY YOU,3162
"ANTHONY, MARC",I SWEAR,11433
"ANTHONY, MARC",CELOS,11434
"ANTHONY, MARC",DO YOU BELIEVE IN LONELINESS,11435
"ANTHONY, MARC",DON'T TELL ME IT'S LOVE,11436
"ANTHONY, MARC",EVERYTHING YOU DO,11437
"ANTHONY, MARC",GIVE ME A REASON,11438
"ANTHONY, MARC",HASTA QUE VUELVO CONMIGO,11439
"ANTHONY, MARC",I WANNA BE FREE,11440
"ANTHONY, MARC",LOVE WON'T GET ANY BETTER,11441
"ANTHONY, MARC",SHE MENDS ME,11442
"ANTHONY, MARC",VIVIENDO,11444
"ANTHONY, MARC",TE TANGO AQUI,11445
"Anthony, Marc",Celos,52212
"Anthony, Marc",Viviendo,52271
"Anthony, Marc",Barco A La Deriva,52368
"Anthony, Marc",Dimelo (I Need To Know),52663
"Anthony, Marc",Muy Dentro De Mi (You Sang To Me) (Sp),52780
"Anthony, Marc",I Need To Know,58910
"Anthony, Marc",You Sang To Me,59341
"Anthony, Marc",When I Dream At Night,59665
"Anthony, Marc",My Baby You,59927
"Anthony, Marc",I Need You,61492
"Anthony, Marc",I've Got You,61558
"Anthony, Marc",Tragedy,64005
"Anthony, Marc",Te Amare,68899
"Anthony, Marc",Si Te Vas,68972
"Anthony, Marc & Tha","Mexican 2002, The",52273
"Anthony, Marc & Tin",I Want To Spend My Lifetime Loving You,67958
"Anthony, Ray","Hokey Pokey, The",52517
"Anthony, Ray",Bunny Hop,56593
Anthrax,I'm The Man,52986
Anthrax,Got The Time,62361
Anthrax,Antisocial,66977
Anthrax,Caught In A Mosh,68274
Antonia,Fame,64281
Apollo 440,Heart Go Boom,65525
Apollonia 6,Sex Shooter,60930
"APPLE, FIONA",ACROSS THE UNIVERSE,2636
"APPLE, FIONA",CRIMINAL,6156
"APPLE, FIONA","FIRST TASTE, THE",6170
"APPLE, FIONA",NEVER IS A PROMISE,6212
"APPLE, FIONA",SHADOWBOXER,6223
"APPLE, FIONA",SLEEP TO DREAM,6226
"Apple, Fiona",Shadowboxer,56690
"Apple, Fiona",Sleep To Dream,57285
"Apple, Fiona",Fast As You Can,59074
"Apple, Fiona",Limp,59344
"Apple, Fiona",Criminal,61811
"Apple, Fiona",Never Is A Promise,63502
"Apple, Fiona",Across The Universe,63632
"Appleby, Kim",Don't Worry,65141
Appleton,Fantasy,65902
Appleton,Don't Worry,65963
April Wine,Just Between You & Me,56810
AQUA,BARBIE GIRL,7693
AQUA,TURN BACK TIME,7854
Aqua,Barbie Girl,57485
Aqua,Doctor Jones,65197
Aqua,Candy Man,65208
Aqua,My Oh My,65244
Aqua,Heat Of The Night,65263
Aqua,Good Morning Sunshine,65329
Aqua,Cartoon Heroes,65589
Aqua,Around The World,65603
Aqua,Turn Back Time,67684
Aqualung,Strange & Beautiful,65926
Aqualung,Good Times Gonna Come,65935
Arcadia,Election Day,60393
Archer & Park,Where There's Smoke,56312
"Archer, Tasmin",Sleeping Satellite,64258
"ARCHIES, THE","SUGAR, SUGAR",2204
"ARCHIES, THE",SUGAR SUGAR (P),2693
"Archies, The","Sugar, Sugar",50754
"Archies, The","Sugar, Sugar",51424
"Archies, The","Sugar, Sugar",53126
"Arden, Jann",Good Mother,56691
"Arden, Jann",Insensitive,56843
"Arena, Tina",Chains,55944
"Arena, Tina",Show Me Heaven,56175
"Arena, Tina",If I Was A River,63655
"Arena, Tina",Whistle Down The Wind,65255
AREOSMITH,I DON'T WANNA MISS A THING,170
ARGENT,HOLD YOUR HEAD UP,3223
Argent,Hold Your Head Up,54557
"ARLEN, HAROLD",AS LONG AS I LIVE,6256
"ARLEN, HAROLD","BLUES IN THE NIGHT, THE",6265
"ARLEN, HAROLD",COME RAIN OR COME SHINE,6273
"ARLEN, HAROLD",DOWN WITH LOVE,6278
"ARLEN, HAROLD",HOORAY FOR LOVE,6298
"ARLEN, HAROLD",I'VE GOT A RIGHT TO SING THE BLUES,6306
"ARLEN, HAROLD",I'VE GOT THE WORLD ON A STRING,6307
"ARLEN, HAROLD",MY SHINING HOUR,6340
"ARLEN, HAROLD",OUT OF THIS WORLD,6353
"ARLEN, HAROLD",STORMY WEATHER,6380
"ARMSTRONG, LOUIS",HELLO DOLLY,460
"ARMSTRONG, LOUIS",WHAT A WONDERFUL WORLD,3788
"Armstrong, Louis","Kiss To Build A Dream On, A",52413
"Armstrong, Louis",What A Wonderful World,69018
"Armstrong, Louis",Hello Dolly,69022
"ARNOLD, EDDIE",CATTLE CALL,6734
"ARNOLD, EDDY",MAKE THE WORLD GO AWAY,768
"ARNOLD, EDDY",BOUQUET OF ROSES,2594
"ARNOLD, EDDY",I WANT TO GO WITH YOU,3238
"Arnold, Eddy",Make The World Go Away,50954
"Arnold, Eddy",Make The World Go Away,51624
"Arnold, Eddy",You Don't Know Me,53141
"Arnold, Eddy","Just A Little Lovin' (Will Go A Long,)",53441
"Arnold, Eddy",Make The World Go Away,53731
"Arnold, Eddy",I'll Hold You In My Heart,54959
"Arnold, Eddy",Cattle Call,55670
"Arnold, Eddy",Out Of The Blue,56474
"Arnold, Eddy",I Want To Go With You,57310
"Arnold, Eddy",What's He Doing In My World,57817
"Arnold, Eddy",I Really Don't Want To Know,58719
"Arnold, Eddy",Each Minute Seems Like A Million Years,59225
"Arnold, Eddy",Bouquet Of Roses,60437
"Arnold, Eddy",Streets Of Laredo,63271
"Arnold, Eddy","Wayward Wind, The",63272
ARRESTED DEVELOPMEN,TENNESSEE,1406
Arrested Developmen,Tennessee,57149
Arrested Developmen,Mr. Wendel,70000
"Arrington, Steve",Dancin' In The Key Of Life,64704
"Arrows, The",Hot Hot Hot,64378
Art 'N' Soul,Ever Since You Went Away,55934
Artful Dodger,Re-Wind (When The Crowd Say Bo Select),65573
Artful Dodger,Movin' Too Fast,65590
Artful Dodger,Woman Trouble,65631
Artful Dodger & Lif,Please Don't Turn Me On,65691
Artful Dodger & Mel,24/7,65766
Ash,Life Less Ordinary,65177
Ash,Sometimes,65763
Ash,Candy,65779
Ashanti,Baby,61623
Ashanti,Happy,61933
Ashanti,Foolish,61935
Ashanti,Dreams,62257
Ashanti,Rock Wit U (Awww Baby),62405
Ashanti,Rain On Me,62607
Ashanti,Only U,66966
"Ashcroft, Richard","Song For The Lovers, A",65605
"Ashcroft, Richard",Money To Burn,65634
"Ashcroft, Richard",C'mon People,65649
Ashford & Simpson,Solid,64292
"ASHTON, SUSAN",FAITH OF THE HEART,1775
"ASHTON, SUSAN",YOU'RE LUCKY I LOVE YOU,2384
"ASHTON, SUSAN","GIFT, THE",8088
"Ashton, Susan",Faith Of The Heart,58237
"Ashton, Susan",Closer,59449
"Ashton, usan",You're Lucky I Love You,58596
"Ashworth, Ernest",Talk Back Trembling Lips,55862
ASIA,Heat Of The Moment,55964
ASIA,Only Time Will Tell,58693
Asleep At The Wheel,Blues For Dixie,56303
Asleep At The Wheel,"Letter That Johnny Walker Read, The",58858
Asleep At The Wheel,Cherokee Maiden,59444
"Asnavour, Charles",She,64792
"ASSOCIATION, THE",NEVER MY LOVE,827
"ASSOCIATION, THE",WINDY,1220
"ASSOCIATION, THE",CHERISH,1563
"Association, The",Never My Love,50406
"Association, The",Never My Love,51076
"Association, The",Cherish,51914
"Association, The",Windy,51946
"Association, The",Windy,53210
"Association, The",Along Comes Mary,57492
"Association, The",Cherish,57805
"Association, The",Never My Love,67403
"Astaire, Fred",Puttin' On The Ritz,52420
"Astaire, Fred",Cheek To Cheek,53256
"Astaire, Fred",Let's Call The Whole Thing Off,69225
"ASTLEY, RICK",NEVER GONNA GIVE YOU UP,2040
"ASTLEY, RICK",TOGETHER FOREVER,2260
"ASTLEY, RICK",TAKE ME TO YOUR HEART (P),2673
"ASTLEY, RICK","ONES YOU LOVE, THE",7194
"Astley, Rick",Never Gonna Give You Up,50655
"Astley, Rick",Together Forever,50673
"Astley, Rick",Never Gonna Give You Up,51325
"Astley, Rick",Together Forever,51343
"Astley, Rick",Never Gonna Give You Up,59452
"Astley, Rick",Whenever You Need Somebody,65126
"Astley, Rick","Ones You Love, The",70028
"ASTORS, THE",TWILIGHT ZONE,4045
ASWAD,DON'T TURN AROUND,6852
Aswad,Shine,68228
AT THE DRIVE IN,ONE ARMED SCISSOR,7993
"Ataris, The",Boys Of Summer,64194
ATB,Killer,65606
ATC,Around The World (La La La),60418
ATHENAEUM,WHAT I DIDN'T KNOW,1426
Athenaeum,What I Didn't Know,68414
"Atkins, Chet",I Still Write Your Name In The Snow,55795
"Atkins, Rodney",In A Heartbeat,57466
"Atkins, Rodney",Sing Along,61703
"Atkins, Rodney",Honesty (Write Me A List),62452
"Atkins, Rodney",Someone To Share It With,66691
"Atkins, Rodney",My Old Man,69650
Atlanta,Sweet Country Music,58044
Atlanta Rhythm Sect,So Into You,54754
Atlanta Rhythm Sect,Doraville,63046
Atlanta Rhythm Sect,Champagne Jam,63360
Atlanta Rhythm Sect,Imaginary Lover,67931
ATLANTIC STARR,MASTERPIECE,111
Atomic Kitten,Whole Again,65717
Atomic Kitten,Eternal Flame,65771
Atomic Kitten,You Are,65788
Atomic Kitten,It's OK,65866
Atomic Kitten,"Tide Is High, The",65893
Atomic Kitten,"Last Goodbye, The",65938
Atomic Kitten,Be With You,65944
Atomic Kitten,Love Doesn't Have To Hurt,65972
Atomic Kitten,If You Come To Me,66059
Atomic Kitten,Ladies Night,66082
Atomic Kitten,Someone Like Me,66121
Audio Slave,Cochise,66401
Audio Slave,Like A Stone,66415
Audio Slave,What You Are,66500
August & The Spur O,I-95 Song,53718
AUGUST & THE SPURS,I 95 SONG,8065
AUSTIN SHERRIE,NEVER BEEN KISSED,2039
"Austin, Patti",If We're Not In Love,68210
"Austin, Sherrie",Lucky In Love,57304
"Austin, Sherrie",One Solitary Tear,57672
"Austin, Sherrie",Never Been Kissed,58562
"Austin, Sherrie",Little Bird,59450
"Austin, Sherrie",Streets Of Heaven,62644
"Austin, Sherrie",Driving Into The Sun,62872
"Austin, Sherrie",Son Of A Preacher Man,66715
"Austin, Sherrie",Put Your Heart Into It,67442
"Austin, Sherrie",Innocent Man,67851
Autograph,Turn Up The Radio,59743
"AUTRY, GENE",BACK IN THE SADDLE AGAIN,1343
"Autry, Gene",Back In The Saddle Again,58083
"Autry, Gene",You Are My Sunshine,69320
"Autry, Gene",Have I Told You Lately That I Love You,69349
"Autry, Gene",Don't Fence Me In,69448
"AVALON, FRANKIE",VENUS,2286
"Avalon, Frankie",Venus,50867
"Avalon, Frankie",Venus,51537
"Avalon, Frankie",Venus,53099
"Avalon, Frankie",Why,55573
"Avalon, Frankie",Dede Dinah,58143
"Avalon, Frankie",Just Ask Your Heart,58257
Avant,Sailing,50051
Avant,Sailing (MPX),50060
Avant,When It Hurts,50209
Avant,When It Hurts (MPX),50218
Avant,Separated,59724
Avant,Don't Take Your Love Away,62963
Avant,Makin' Good Love,66526
Avant,Read Your Mind,66603
Avant & Ketara Wyat,My First Love,60198
AVERAGE WHITE BAND,CUT THE CAKE,7559
Average White Band,Work To Do,54190
Average White Band,Cut The Cake,57354
AZ YET,HARD TO SAY I'M SORRY,6543
AZ Yet & Peter Cete,Last Night,56462
AZ Yet & Peter Cete,Hard To Say I'm Sorry,68331
"Azar, Steve",Someday,55737
"Azar, Steve",I Never Stopped Lovin' You,56165
"Azar, Steve",Nights Like This,56678
"Azar, Steve",Waitin' On Joe,61699
"Azar, Steve",I Don't Have To Be Me Til Monday,61947
"Azar, Steve",Love Had No Right,68371
"Azar, Steve",My Heart Wants To Run,69630
B. STEVIE,BECAUSE I LOVE YOU,2408
B. T. EXPRESS,DO IT TILL' YOUR SATISFIED,1738
"B., JON",PRETTY GIRL,6685
B.M.U.,U Will Know,54101
B.T. Express,Do It 'Til You're Satisfied,50888
B.T. Express,Do It 'Til You're Satisfied,51558
B.T. Express,Do It 'Til You're Satisfied,55979
B2K,Uh Huh,61290
B2K,Gots Ta Be,61526
B2K & Fabolous,Bada Boom,66605
B2K & P Diddy,Bump Bump Bump,62040
"B-52'S, THE",LOVE SHACK,754
"B-52'S, THE",ROCK LOBSTER,925
"B-52's, The",Love Shack,51868
"B-52's, The",Deadbeat Club,51869
"B-52's, The",Love Shack,53574
"B-52's, The",Private Idaho,58269
"B-52's, The",Rock Lobster,60385
"B-52's, The",Roam,62783
"B-52's, The",Debbie,67732
"Babbitt, Harry",White Cliffs Of Dover,52409
Baby & Clipse,What Happened To That Boy,66547
Baby & P Diddy,Do That,62120
Baby Bash,Suga Suga,66290
Baby Bash & Frankie,Suga Suga,62615
Baby Bird,Bad Old Man,65238
BABY FACE,DON'T BE CRUEL,7261
BABYFACE,WHIP APPEAL (P),283
BABYFACE,WHEN CAN I SEE YOU,1413
BABYFACE,TALK TO ME,2504
BABYFACE,THIS IS FOR THE LOVER IN YOU (P),2652
BABYFACE,"DAY, THE",2661
BABYFACE,HOW COME HOW LONG (P),4934
